6.050000000000000000e+01 2.052313627884574032e+01
6.150000000000000000e+01 2.486286612451821654e+01
6.250000000000000000e+01 2.878762408186608823e+01
6.350000000000000000e+01 3.371175854107141845e+01
6.450000000000000000e+01 4.067046901980056361e+01
6.550000000000000000e+01 4.766331637794645104e+01
6.650000000000000000e+01 5.425176433035979073e+01
6.750000000000000000e+01 6.495011665372815912e+01
6.850000000000000000e+01 7.318468095541919638e+01
6.950000000000000000e+01 8.453787825041938220e+01
7.050000000000000000e+01 1.017426430938271125e+02
7.150000000000000000e+01 1.231671985237013871e+02
7.250000000000000000e+01 1.476547524793129469e+02
7.350000000000000000e+01 1.873462195740156915e+02
7.450000000000000000e+01 2.206399168620530418e+02
7.550000000000000000e+01 2.737719265165903266e+02
7.650000000000000000e+01 3.387500318329937841e+02
7.750000000000000000e+01 4.205211631786497719e+02
7.850000000000000000e+01 5.490047564930468980e+02
7.950000000000000000e+01 6.975554954308213382e+02
8.050000000000000000e+01 9.158444792207426417e+02
8.150000000000000000e+01 1.266431861984778152e+03
8.250000000000000000e+01 1.751057242805615488e+03
8.350000000000000000e+01 2.525520817923818868e+03
8.450000000000000000e+01 3.766142290051892360e+03
8.550000000000000000e+01 5.773422653615297349e+03
8.650000000000000000e+01 9.115746560584257168e+03
8.750000000000000000e+01 1.550101635993952550e+04
8.850000000000000000e+01 2.897971775170709225e+04
8.950000000000000000e+01 6.024854493933971389e+04
9.050000000000000000e+01 1.346198298319253954e+05
9.150000000000000000e+01 1.554940514806315186e+05
9.250000000000000000e+01 7.006039683274703566e+04
9.350000000000000000e+01 2.829519722416167497e+04
9.450000000000000000e+01 1.313265974384729088e+04
9.550000000000000000e+01 6.751560740133443687e+03
9.650000000000000000e+01 3.790040971289949539e+03
9.750000000000000000e+01 2.314696334693029257e+03
9.850000000000000000e+01 1.461597317276150306e+03
9.950000000000000000e+01 9.566371154282284124e+02
1.005000000000000000e+02 6.534810229234948338e+02
1.015000000000000000e+02 4.596562588801318725e+02
1.025000000000000000e+02 3.316781008747511237e+02
1.035000000000000000e+02 2.472392854689117030e+02
1.045000000000000000e+02 1.843925544616031118e+02
1.055000000000000000e+02 1.390811580985527200e+02
1.065000000000000000e+02 1.061791962297017449e+02
1.075000000000000000e+02 8.305732044708663864e+01
1.085000000000000000e+02 6.440837050969268773e+01
1.095000000000000000e+02 4.978894818936492328e+01
1.105000000000000000e+02 3.957804542356603150e+01
1.115000000000000000e+02 3.164450588047036206e+01
1.125000000000000000e+02 2.614185899047662787e+01
1.135000000000000000e+02 2.116543857279390650e+01
1.145000000000000000e+02 1.709022891504588770e+01
1.155000000000000000e+02 1.435018914613889152e+01
1.165000000000000000e+02 1.147880576428153532e+01
1.175000000000000000e+02 9.919734276667853123e+00
1.185000000000000000e+02 7.759028456905721960e+00
1.195000000000000000e+02 6.491021170778974891e+00
