1.043548362833735643e+00 4.017493003392625894e+01
1.134438008312204094e+00 6.385733242951330624e+01
1.233243844308924864e+00 8.960056691628021497e+01
1.340655345097796936e+00 6.525607508957851621e+01
1.457422035904408553e+00 8.552266891904244517e+01
1.584358723147302417e+00 8.068275993564022031e+01
1.722351180216127986e+00 1.116944594385246887e+02
1.872362328462457093e+00 1.357705206993835532e+02
2.035438956534659560e+00 1.678229253297153321e+02
2.212719024944842516e+00 1.870360110403852332e+02
2.405439606839657962e+00 1.956711076749535891e+02
2.614945520386242173e+00 2.252324138523106285e+02
2.842698713010705092e+00 2.307026973617580268e+02
3.090288462973072026e+00 2.343647387440076670e+02
3.359442469465989234e+00 3.103533163152252996e+02
3.652038908624720470e+00 3.815989461007853265e+02
3.970119539576138834e+00 3.462415956413522053e+02
4.315903951981669096e+00 3.354264565476535722e+02
4.691805054494571081e+00 4.189603189086687394e+02
5.100445912211139188e+00 4.020186486271170452e+02
5.544678050608768949e+00 4.620007913761037344e+02
6.027601353697090047e+00 4.363702245783513831e+02
6.552585695232924223e+00 4.406698372546858877e+02
7.123294453943222138e+00 4.404328908108520864e+02
7.743710076846934243e+00 4.624598500827659109e+02
8.418161869058504720e+00 4.628653924799245942e+02
9.151356203992257576e+00 4.240653748112756034e+02
9.948409364776683361e+00 3.932389924479759316e+02
1.081488324604833906e+01 4.183028585998830522e+02
1.175682416525514462e+01 3.770211128324032188e+02
1.278080505429706903e+01 3.796341760918826935e+02
1.389397132592060835e+01 3.682495696907981255e+02
1.510409073492602872e+01 3.394383580081482705e+02
1.641960758212247384e+01 3.278450870472445331e+02
1.784970163927012266e+01 2.915672115369641233e+02
1.940435220619185230e+01 2.865944517414635015e+02
2.109440774704953014e+01 2.504032971204177898e+02
2.293166159171208207e+01 2.359812255700468597e+02
2.492893423046471923e+01 1.930964091028932614e+02
2.710016277631793713e+01 1.885991196932272942e+02
2.946049821919071476e+01 1.514172726029038074e+02
3.202641115061459942e+01 1.274780194237925883e+02
3.481580669671331663e+01 1.097214493534978743e+02
3.784814946146866532e+01 8.766290422297700502e+01
4.114459935213565700e+01 6.921789385260628080e+01
4.472815923460662191e+01 5.547508985158020067e+01
4.862383544907412158e+01 4.461498825310935956e+01
5.285881230608240600e+01 3.213751465416552122e+01
5.746264178061360894e+01 2.684438865326661627e+01
6.246744972790788353e+01 2.021162035053832895e+01
6.790816006000602556e+01 1.373880541151431700e+01
7.382273844733508383e+01 1.066350610279274314e+01
8.025245724590412522e+01 7.240719267507248702e+00
8.724218349879109269e+01 4.374930910870561185e+00
9.484069202161649059e+01 3.444452346227854012e+00
1.031010057567363276e+02 1.949822665979083380e+00
1.120807657711712011e+02 9.287951420555911053e-01
1.218426334801430073e+02 6.119909179264869659e-01
1.324547279029652316e+02 3.257545667152859092e-01
1.439911010024893585e+02 1.619921780728230953e-01
