1.043548362833735643e+00 3.703569642623381810e+02
1.134438008312204094e+00 5.528139292776095317e+02
1.233243844308924864e+00 6.602572513172772233e+02
1.340655345097796936e+00 6.969051575754767782e+02
1.457422035904408553e+00 7.973746331021969809e+02
1.584358723147302417e+00 9.905639233069258580e+02
1.722351180216127986e+00 1.087770306068643322e+03
1.872362328462457093e+00 1.454597299482049948e+03
2.035438956534659560e+00 1.555935594474524578e+03
2.212719024944842516e+00 1.575861168576437876e+03
2.405439606839657962e+00 1.810586662619956769e+03
2.614945520386242173e+00 2.118188321382837785e+03
2.842698713010705092e+00 2.371855020777890331e+03
3.090288462973072026e+00 2.489276117781718767e+03
3.359442469465989234e+00 2.752003252978194723e+03
3.652038908624720470e+00 2.806262817003323107e+03
3.970119539576138834e+00 3.253471413169284460e+03
4.315903951981669096e+00 3.468317440863576849e+03
4.691805054494571081e+00 3.636218913457324561e+03
5.100445912211139188e+00 3.635812463928591114e+03
5.544678050608768949e+00 3.812685178939615525e+03
6.027601353697090047e+00 4.049087261696796304e+03
6.552585695232924223e+00 3.927752842685576979e+03
7.123294453943222138e+00 4.309709573726174312e+03
7.743710076846934243e+00 4.076502479781601323e+03
8.418161869058504720e+00 4.133618361742671368e+03
9.151356203992257576e+00 4.078901058730166824e+03
9.948409364776683361e+00 3.905389084698592342e+03
1.081488324604833906e+01 3.742091825167855404e+03
1.175682416525514462e+01 3.713103439254118257e+03
1.278080505429706903e+01 3.535259270558193293e+03
1.389397132592060835e+01 3.279817407623036161e+03
1.510409073492602872e+01 3.058909075435025898e+03
1.641960758212247384e+01 2.881994385113941917e+03
1.784970163927012266e+01 2.621687286445364407e+03
1.940435220619185230e+01 2.372698799536994557e+03
2.109440774704953014e+01 2.191396771424873805e+03
2.293166159171208207e+01 1.910614648567583345e+03
2.492893423046471923e+01 1.603426574109190824e+03
2.710016277631793713e+01 1.426929971167805206e+03
2.946049821919071476e+01 1.224539991465807361e+03
3.202641115061459942e+01 9.562877840424955593e+02
3.481580669671331663e+01 7.962767272312174782e+02
3.784814946146866532e+01 6.374519014786638991e+02
4.114459935213565700e+01 4.720745032211154921e+02
4.472815923460662191e+01 3.677311180643720263e+02
4.862383544907412158e+01 2.713238621549755294e+02
5.285881230608240600e+01 1.815487323041547825e+02
5.746264178061360894e+01 1.303302761197465429e+02
6.246744972790788353e+01 9.272917907475766697e+01
6.790816006000602556e+01 5.583580063872253874e+01
7.382273844733508383e+01 3.990170488973563323e+01
8.025245724590412522e+01 2.664187657859915603e+01
8.724218349879109269e+01 1.384311212033112959e+01
9.484069202161649059e+01 9.367085608160312660e+00
1.031010057567363276e+02 4.915861716932232284e+00
1.120807657711712011e+02 2.006085971417429725e+00
1.218426334801430073e+02 1.098210417480831813e+00
1.324547279029652316e+02 5.328028273603397924e-01
1.439911010024893585e+02 1.209225373192589909e-01
