2.020833333333333037e+00 1.951580308278606424e+01
2.062500000000000000e+00 7.073920944281474021e+01
2.104166666666666963e+00 1.338729787828263227e+02
2.145833333333333037e+00 2.050813293897338667e+02
2.187500000000000000e+00 2.933262905739151734e+02
2.229166666666666963e+00 3.765467391778572619e+02
2.270833333333333037e+00 5.211290845182047633e+02
2.312500000000000000e+00 5.980154827692587105e+02
2.354166666666666963e+00 7.711510869160986203e+02
2.395833333333333037e+00 9.171480071525204494e+02
2.437500000000000000e+00 1.046765911911978947e+03
2.479166666666666963e+00 1.211372791225373248e+03
2.520833333333333037e+00 1.217382449703897009e+03
2.562500000000000000e+00 1.416299423047137452e+03
2.604166666666666519e+00 1.559744574039705412e+03
2.645833333333333037e+00 1.834066316077466126e+03
2.687500000000000000e+00 1.989492859229943178e+03
2.729166666666666519e+00 2.184082784175136567e+03
2.770833333333333037e+00 2.333159235668020756e+03
2.812500000000000000e+00 2.571601976839830968e+03
2.854166666666666519e+00 2.731449539413570619e+03
2.895833333333333037e+00 3.023718677632361960e+03
2.937500000000000000e+00 3.036687999191388826e+03
2.979166666666666519e+00 3.338223012263866167e+03
3.020833333333333037e+00 3.590503940422492178e+03
3.062500000000000000e+00 3.779147123098171505e+03
3.104166666666666519e+00 3.999403069654803403e+03
3.145833333333333037e+00 4.115195141373015758e+03
3.187500000000000000e+00 4.432355125499758287e+03
3.229166666666666519e+00 4.592233222366711743e+03
3.270833333333333037e+00 4.681961040204640994e+03
3.312500000000000000e+00 4.777764963181697567e+03
3.354166666666666519e+00 5.146776873449848608e+03
3.395833333333333037e+00 5.072276163396827542e+03
3.437500000000000000e+00 5.310297925938877597e+03
3.479166666666666519e+00 5.537587223686593461e+03
3.520833333333333037e+00 5.160316627630774747e+03
3.562500000000000000e+00 5.336522381255635992e+03
3.604166666666666519e+00 5.251559820719918207e+03
3.645833333333333037e+00 5.347758064005811320e+03
3.687500000000000000e+00 5.276527061044330367e+03
3.729166666666666519e+00 4.937690488059133713e+03
3.770833333333333037e+00 4.653518492860098377e+03
3.812500000000000000e+00 4.419697126266446503e+03
3.854166666666666519e+00 4.291495842059003735e+03
3.895833333333333037e+00 3.849644167634039604e+03
3.937500000000000000e+00 3.566171307043203797e+03
3.979166666666666519e+00 3.185441701855335396e+03
4.020833333333333037e+00 2.663918457406014568e+03
4.062500000000000000e+00 2.417136516011223648e+03
4.104166666666666075e+00 1.973242916437689018e+03
4.145833333333333037e+00 1.749303085456892177e+03
4.187500000000000000e+00 1.344541206562453681e+03
4.229166666666666075e+00 1.074756825114299090e+03
4.270833333333333037e+00 7.544713231446645523e+02
4.312500000000000000e+00 5.210208666343268078e+02
4.354166666666666075e+00 3.079506255991638000e+02
4.395833333333333037e+00 2.102434151950673424e+02
4.437500000000000000e+00 1.324012550000830402e+02
4.479166666666666075e+00 2.659576185441451557e+01
