   1.0000   0.2356E+01
   3.0000   0.5449E+01
   5.0000   0.6782E+01
   7.0000   0.6398E+01
   9.0000   0.6213E+01
  11.0000   0.5954E+01
  13.0000   0.5611E+01
  15.0000   0.5337E+01
  17.0000   0.4851E+01
  19.0000   0.4593E+01
  21.0000   0.4146E+01
  23.0000   0.3924E+01
  25.0000   0.3587E+01
  27.0000   0.3269E+01
  29.0000   0.3066E+01
  31.0000   0.2930E+01
  33.0000   0.2644E+01
  35.0000   0.2438E+01
  37.0000   0.2277E+01
  39.0000   0.2047E+01
  41.0000   0.1923E+01
  43.0000   0.1786E+01
  45.0000   0.1653E+01
  47.0000   0.1499E+01
  49.0000   0.1417E+01
  51.0000   0.1278E+01
  53.0000   0.1185E+01
  55.0000   0.1108E+01
  57.0000   0.1040E+01
  59.0000   0.9413E+00
  61.0000   0.8760E+00
  63.0000   0.8149E+00
  65.0000   0.7616E+00
  67.0000   0.7370E+00
  69.0000   0.6478E+00
  71.0000   0.6006E+00
  73.0000   0.5616E+00
  75.0000   0.5173E+00
  77.0000   0.4671E+00
  79.0000   0.4447E+00
  81.0000   0.4150E+00
  83.0000   0.3857E+00
  85.0000   0.3523E+00
  87.0000   0.3269E+00
  89.0000   0.3047E+00
  91.0000   0.2815E+00
  93.0000   0.2582E+00
  95.0000   0.2455E+00
  97.0000   0.2349E+00
  99.0000   0.2114E+00
 101.0000   0.1990E+00
 103.0000   0.1876E+00
 105.0000   0.1713E+00
 107.0000   0.1723E+00
 109.0000   0.1549E+00
 111.0000   0.1473E+00
 113.0000   0.1370E+00
 115.0000   0.1299E+00
 117.0000   0.1196E+00
 119.0000   0.1138E+00
 121.0000   0.1082E+00
 123.0000   0.1006E+00
 125.0000   0.9471E-01
 127.0000   0.8977E-01
 129.0000   0.8190E-01
 131.0000   0.7969E-01
 133.0000   0.7729E-01
 135.0000   0.8053E-01
 137.0000   0.6825E-01
 139.0000   0.6083E-01
 141.0000   0.6219E-01
 143.0000   0.5525E-01
 145.0000   0.5349E-01
 147.0000   0.4957E-01
 149.0000   0.4855E-01
 151.0000   0.4813E-01
 153.0000   0.4053E-01
 155.0000   0.3996E-01
 157.0000   0.3973E-01
 159.0000   0.4170E-01
 161.0000   0.3480E-01
 163.0000   0.3344E-01
 165.0000   0.3263E-01
 167.0000   0.2914E-01
 169.0000   0.2754E-01
 171.0000   0.2784E-01
 173.0000   0.2484E-01
 175.0000   0.2440E-01
 177.0000   0.2324E-01
 179.0000   0.2041E-01
 181.0000   0.2050E-01
 183.0000   0.2047E-01
 185.0000   0.1968E-01
 187.0000   0.1787E-01
 189.0000   0.1689E-01
 191.0000   0.1712E-01
 193.0000   0.1509E-01
 195.0000   0.1553E-01
 197.0000   0.1411E-01
 199.0000   0.1377E-01
