1.250000000000000000e+00 3.631357091349223083e+02
3.750000000000000000e+00 1.558886831360473479e+02
6.250000000000000000e+00 1.016963689085803964e+02
8.750000000000000000e+00 5.565519109914689011e+01
1.125000000000000000e+01 2.292802199003065411e+01
1.375000000000000000e+01 1.572904667125212619e+01
1.625000000000000000e+01 8.772056344973504949e+00
1.875000000000000000e+01 5.887742396255406518e+00
2.125000000000000000e+01 4.138043243090359091e+00
2.375000000000000000e+01 2.799603027758387430e+00
2.625000000000000000e+01 1.528315348080334202e+00
2.875000000000000000e+01 1.001714246130411379e+00
3.125000000000000000e+01 9.380754168774000368e-01
3.375000000000000000e+01 6.705177643060128423e-01
3.625000000000000000e+01 4.516833561765361549e-01
3.875000000000000000e+01 3.004344743855087430e-01
4.125000000000000000e+01 1.920975444136463484e-01
4.375000000000000000e+01 1.824974307201217560e-01
4.625000000000000000e+01 1.305305567891329177e-01
4.875000000000000000e+01 1.408283612733046697e-01
5.125000000000000000e+01 8.755757378644478395e-02
5.375000000000000000e+01 5.754691326968160159e-02
5.625000000000000000e+01 4.094803518712498980e-02
5.875000000000000000e+01 2.573208403332876565e-02
6.125000000000000000e+01 2.035449663937999656e-02
6.375000000000000000e+01 1.117999172103091229e-02
6.625000000000000000e+01 1.252400038148996850e-02
6.875000000000000000e+01 1.120107613812599233e-02
7.125000000000000000e+01 7.706208903933934630e-03
7.375000000000000000e+01 5.842467331154339687e-03
7.625000000000000000e+01 6.926907684612998613e-03
7.875000000000000000e+01 4.758146630764438501e-03
8.125000000000000000e+01 3.421486922196740471e-03
8.375000000000000000e+01 2.250237174104014175e-03
8.625000000000000000e+01 1.881086660939273710e-03
8.875000000000000000e+01 7.378437406574531914e-04
9.125000000000000000e+01 8.014924371523946900e-04
9.375000000000000000e+01 7.543376583592361576e-04
9.625000000000000000e+01 3.665619161454120316e-04
9.875000000000000000e+01 1.580127573503324221e-04
1.012500000000000000e+02 3.531483572848865323e-04
1.037500000000000000e+02 2.137626756703596323e-04
1.062500000000000000e+02 2.551923108056967774e-04
1.087500000000000000e+02 1.629782758455880270e-04
1.112500000000000000e+02 3.229274852190892799e-04
1.137500000000000000e+02 2.230926155479916585e-04
1.162500000000000000e+02 1.813954987791324377e-04
1.187500000000000000e+02 1.497443832913311504e-04
1.212500000000000000e+02 1.381245298259794975e-04
1.237500000000000000e+02 1.910422383121518233e-04
1.262500000000000000e+02 1.183142167671524922e-05
1.287500000000000000e+02 8.916503101066100307e-05
1.312500000000000000e+02 1.807451517665540478e-05
1.337500000000000000e+02 2.973768648952270860e-05
1.362500000000000000e+02 1.197515288460575212e-05
1.387500000000000000e+02 2.241171377529179075e-05
1.412500000000000000e+02 6.952222437152316090e-06
1.437500000000000000e+02 2.712266237464109768e-06
1.462500000000000000e+02 8.287736682617684534e-06
1.487500000000000000e+02 5.010189808439079213e-06
