1.250000000000000000e+00 1.477084765138461364e+01
3.750000000000000000e+00 1.116455409647066332e+01
6.250000000000000000e+00 5.361031384344675743e+00
8.750000000000000000e+00 3.210108624799132393e+00
1.125000000000000000e+01 1.015547194672162368e+00
1.375000000000000000e+01 8.670825433590793052e-01
1.625000000000000000e+01 5.441855514145151895e-01
1.875000000000000000e+01 2.733129425608837315e-01
2.125000000000000000e+01 2.056191987838106583e-01
2.375000000000000000e+01 1.111023799435144066e-01
2.625000000000000000e+01 1.149681246365578252e-01
2.875000000000000000e+01 6.025331967240475650e-02
3.125000000000000000e+01 3.966423094492965012e-02
3.375000000000000000e+01 2.975283119280820385e-02
3.625000000000000000e+01 2.093927762165927534e-02
3.875000000000000000e+01 1.587834503343452802e-02
4.125000000000000000e+01 6.098954107114546580e-03
4.375000000000000000e+01 9.161482233698677036e-03
4.625000000000000000e+01 3.486852246332517238e-03
4.875000000000000000e+01 5.427835718567051125e-03
5.125000000000000000e+01 1.750036547133755789e-03
5.375000000000000000e+01 1.331099005353023014e-03
5.625000000000000000e+01 1.126537104020664416e-03
5.875000000000000000e+01 8.245602072549594033e-04
6.125000000000000000e+01 5.790619523566310203e-04
6.375000000000000000e+01 6.108948490869378677e-04
6.625000000000000000e+01 3.106083697071827061e-04
6.875000000000000000e+01 1.769117785689820722e-04
7.125000000000000000e+01 1.254435739032952327e-04
7.375000000000000000e+01 5.128838190999742916e-05
7.625000000000000000e+01 1.962450749866759422e-04
7.875000000000000000e+01 2.084420758121536274e-04
8.125000000000000000e+01 1.609549040781868979e-04
8.375000000000000000e+01 1.180572133012798081e-04
8.625000000000000000e+01 6.261388582859597339e-05
8.875000000000000000e+01 1.547605025210966093e-04
9.125000000000000000e+01 1.486454707851120602e-05
9.375000000000000000e+01 5.896156369994981646e-06
9.625000000000000000e+01 6.418368357850876487e-06
9.875000000000000000e+01 2.350629272168527835e-05
1.012500000000000000e+02 5.721424785424849269e-06
1.037500000000000000e+02 1.262462784374024719e-05
1.062500000000000000e+02 1.025023781646197313e-05
1.087500000000000000e+02 2.323673728936217760e-05
1.112500000000000000e+02 2.571494353088219688e-05
1.137500000000000000e+02 1.870818146533153365e-06
1.162500000000000000e+02 1.398810207482340715e-06
1.187500000000000000e+02 7.835560268779045285e-06
1.212500000000000000e+02 2.121541165540667811e-05
1.237500000000000000e+02 6.638672856038476754e-06
1.262500000000000000e+02 1.555659869895662164e-06
1.287500000000000000e+02 3.855692770359005936e-07
1.312500000000000000e+02 3.564358892178515244e-06
1.337500000000000000e+02 1.447119403460667824e-06
1.362500000000000000e+02 1.793413416512954914e-06
1.387500000000000000e+02 1.949837249544364856e-07
1.412500000000000000e+02 4.821197158500925928e-07
1.437500000000000000e+02 2.885605291422892343e-09
1.462500000000000000e+02 1.427508026369282001e-07
1.487500000000000000e+02 2.775804119382251331e-07
